t,y
0.0,2.52229968994037
0.08403361344537816,2.577805040621018
0.16806722689075632,2.4164643227274034
0.25210084033613445,2.2605876553601996
0.33613445378151263,2.05380757264497
0.4201680672268908,2.214973314766967
0.5042016806722689,2.0034064229354747
0.5882352941176471,2.0013869930990773
0.6722689075630253,1.9570021554007724
0.7563025210084034,1.8496704117046163
0.8403361344537816,1.7401552805581155
0.9243697478991597,1.742349040348752
1.0084033613445378,1.6685394009156873
1.092436974789916,1.6155426612258619
1.1764705882352942,1.3793125455337267
1.2605042016806725,1.4267745413576427
1.3445378151260505,1.3534224362300296
1.4285714285714286,1.5944445332410142
1.512605042016807,1.2606933997060832
1.596638655462185,1.3709448733990632
1.6806722689075633,1.094380967579433
1.7647058823529413,1.1573279678706754
1.8487394957983194,1.0368775822389824
1.9327731092436977,1.1307986724178762
2.0168067226890756,1.225857434605794
2.100840336134454,0.9763390161876343
2.184873949579832,1.0790997525009962
2.2689075630252105,1.047439454583802
2.3529411764705883,1.0074711022718992
2.4369747899159666,0.910051239031933
2.521008403361345,0.8887296724779755
2.6050420168067228,0.8860018462315972
2.689075630252101,0.8666742091456614
2.7731092436974794,0.838507211153014
2.857142857142857,0.8650346340160154
2.9411764705882355,0.770154934237461
3.025210084033614,0.8023340033906387
3.1092436974789917,0.7620148256046159
3.19327731092437,0.6276960891154885
3.2773109243697482,0.6246169020308461
3.3613445378151265,0.7243378932650006
3.4453781512605044,0.699385922007826
3.5294117647058827,0.7294890379852242
3.613445378151261,0.4469184266438172
3.697478991596639,0.6581653351685086
3.781512605042017,0.39992890804616965
3.8655462184873954,0.572780299369661
3.9495798319327733,0.3636423260665231
4.033613445378151,0.6552210625871294
4.11764705882353,0.46435218783751514
4.201680672268908,0.6931371032747053
4.2857142857142865,0.5225011888641311
4.369747899159664,0.560047163369025
4.453781512605042,0.5257354790506897
4.537815126050421,0.6112908124775198
4.621848739495799,0.4530872106041671
4.705882352941177,0.3524289875237828
4.789915966386555,0.3375258175658838
4.873949579831933,0.3479641501365361
4.957983193277311,0.41479303196911854
5.04201680672269,0.42816619225176566
5.126050420168068,0.3691762979230558
5.2100840336134455,0.3924403320916231
5.294117647058824,0.4946134192383571
5.378151260504202,0.2194806064388155
5.46218487394958,0.30773286591802024
5.546218487394959,0.4250473576170124
5.630252100840337,0.24899624039421492
5.714285714285714,0.4088635563745093
5.798319327731093,0.2836404407064267
5.882352941176471,0.262825917259047
5.966386554621849,0.2863390396464609
6.050420168067228,0.30805250078078394
6.1344537815126055,0.25952785451958915
6.218487394957983,0.4012114392587567
6.302521008403362,0.24376923550482932
6.38655462184874,0.36150384576586647
6.470588235294118,0.34707164538239904
6.5546218487394965,0.23649310258781325
6.638655462184874,0.358036036311178
6.722689075630253,0.38787665112265124
6.806722689075631,0.28683022107769107
6.890756302521009,0.2994532318751936
6.9747899159663875,0.08386591065081866
7.058823529411765,0.26570796826407833
7.142857142857143,0.30208889215661494
7.226890756302522,0.3551528590359769
7.3109243697479,0.1674809148378098
7.394957983193278,0.21546985099338145
7.478991596638656,0.28984865665511056
7.563025210084034,0.13346003112324548
7.647058823529412,0.23507718441189301
7.731092436974791,-0.05461391674569094
7.815126050420169,0.22309204660273751
7.899159663865547,0.03971112748461372
7.983193277310925,0.032725131813771846
8.067226890756302,0.13516421574111823
8.151260504201682,0.1165832276825091
8.23529411764706,0.15222269106841071
8.319327731092438,-0.053695124656588517
8.403361344537815,0.05858171608770486
8.487394957983193,0.287306430820619
8.571428571428573,0.13736311533260578
8.65546218487395,0.04933618790132917
8.739495798319329,0.18817834738829106
8.823529411764707,0.10906182816685431
8.907563025210084,0.1874118440745659
8.991596638655462,0.09387231176166866
9.075630252100842,0.27081160256829334
9.15966386554622,0.13102572066484636
9.243697478991598,0.14043119098177545
9.327731092436975,-0.03596051992069141
9.411764705882353,0.031176895342560476
9.495798319327731,0.18826261287986662
9.57983193277311,0.03396685561301567
9.663865546218489,0.17534074324592602
9.747899159663866,-0.04246561956102701
9.831932773109244,0.08453361380312135
9.915966386554622,0.1601431800961531
10.0,0.09675584013137911
