t,y
0.0,5.580513677548855
0.08403361344537816,5.342997085506954
0.16806722689075632,5.115389078988624
0.25210084033613445,4.801536760450812
0.33613445378151263,4.629025034740068
0.4201680672268908,4.391931296912694
0.5042016806722689,4.122234661261147
0.5882352941176471,3.985518918454645
0.6722689075630253,3.882308091919712
0.7563025210084034,3.593540315177657
0.8403361344537816,3.452212979001685
0.9243697478991597,3.3473446000347984
1.0084033613445378,3.1333380625432743
1.092436974789916,3.123246676210167
1.1764705882352942,3.0588431862621173
1.2605042016806725,2.9186510139274846
1.3445378151260505,2.7350576315755575
1.4285714285714286,2.6087615385378182
1.512605042016807,2.643055645452724
1.596638655462185,2.582515009900958
1.6806722689075633,2.5259033814606746
1.7647058823529413,2.3764849695590664
1.8487394957983194,2.229345793583538
1.9327731092436977,2.257284749162078
2.0168067226890756,2.1364569805659452
2.100840336134454,2.0299736347076798
2.184873949579832,2.115322370569702
2.2689075630252105,1.9102984562176062
2.3529411764705883,1.9884733940974595
2.4369747899159666,1.8351627785156424
2.521008403361345,1.8575619181255125
2.6050420168067228,1.8212227535364551
2.689075630252101,1.7758456550280324
2.7731092436974794,1.669750402412277
2.857142857142857,1.689475414078362
2.9411764705882355,1.5228165783313992
3.025210084033614,1.465743735031765
3.1092436974789917,1.4800133598829661
3.19327731092437,1.5233229856016457
3.2773109243697482,1.476489088153336
3.3613445378151265,1.4360511876712705
3.4453781512605044,1.4055384236852353
3.5294117647058827,1.3051212642574572
3.613445378151261,1.3549530841396364
3.697478991596639,1.2422468495150574
3.781512605042017,1.195774312572165
3.8655462184873954,1.2477823733623554
3.9495798319327733,1.1651335683873136
4.033613445378151,1.1076289484358068
4.11764705882353,1.14466686949542
4.201680672268908,1.157941510012117
4.2857142857142865,1.0902616923569717
4.369747899159664,1.0330192630387613
4.453781512605042,1.0565470858352632
4.537815126050421,1.1011104035079553
4.621848739495799,0.9706013603818501
4.705882352941177,1.0129829458842912
4.789915966386555,0.9341817353559857
4.873949579831933,0.9370506578500574
4.957983193277311,0.9668876364343075
5.04201680672269,0.8979173814774747
5.126050420168068,0.9156093989023757
5.2100840336134455,0.8776037248752594
5.294117647058824,0.8653086092254935
5.378151260504202,0.8756078146253612
5.46218487394958,0.9072151840494148
5.546218487394959,0.7449767719646476
5.630252100840337,0.753906431056093
5.714285714285714,0.8001983003117203
5.798319327731093,0.9224293503270169
5.882352941176471,0.7866124215645235
5.966386554621849,0.8308126007808707
6.050420168067228,0.6563910914259862
6.1344537815126055,0.7027812454945848
6.218487394957983,0.7927296174179791
6.302521008403362,0.7697560250018541
6.38655462184874,0.6797581760803824
6.470588235294118,0.6758671376705783
6.5546218487394965,0.6669200941823805
6.638655462184874,0.6924302242991687
6.722689075630253,0.6649175610320175
6.806722689075631,0.6329687096418464
6.890756302521009,0.6589954153882572
6.9747899159663875,0.7580781585570723
7.058823529411765,0.5393564412614135
7.142857142857143,0.550655917424515
7.226890756302522,0.5409984231744182
7.3109243697479,0.5559522553768812
7.394957983193278,0.5234739285237748
7.478991596638656,0.42652379500880006
7.563025210084034,0.5547578114301165
7.647058823529412,0.48790767042763317
7.731092436974791,0.42181287407723755
7.815126050420169,0.43868221452192496
7.899159663865547,0.43489893268640434
7.983193277310925,0.4178631447231995
8.067226890756302,0.45528147805344404
8.151260504201682,0.5291344501372823
8.23529411764706,0.4809286810264637
8.319327731092438,0.4353154762582791
8.403361344537815,0.5234396931400908
8.487394957983193,0.41085733281043285
8.571428571428573,0.40960778484295746
8.65546218487395,0.384159209846457
8.739495798319329,0.40841561669058724
8.823529411764707,0.4411963094270898
8.907563025210084,0.32989837262889554
8.991596638655462,0.3623543477771276
9.075630252100842,0.5034274028523288
9.15966386554622,0.3352251647814623
9.243697478991598,0.3970004522997304
9.327731092436975,0.36624010477974106
9.411764705882353,0.3692857244087788
9.495798319327731,0.3527548238465514
9.57983193277311,0.3240085579120362
9.663865546218489,0.36193820889349504
9.747899159663866,0.35520172501694364
9.831932773109244,0.3880830188737043
9.915966386554622,0.4583364121163471
10.0,0.31586589610673005
